trip_id,start_time,end_time,headway_secs,exact_times
F10-R-L-B09,18:30:00,20:30:00,450,0
F10-R-L-B10,20:30:00,23:00:00,562,0
F10-R-L-B11,23:00:00,24:00:00,900,0
F10-R-S-B12,00:00:00,01:00:00,1800,0
F10-R-S-B13,01:00:00,05:30:00,16200,0
F10-R-S-B14,05:30:00,06:30:00,900,0
F10-R-S-B15,06:30:00,09:00:00,750,0
F10-R-S-B16,09:00:00,12:00:00,771,0
F10-R-S-B17,12:00:00,15:00:00,771,0
F10-R-S-B18,15:00:00,19:30:00,771,0
F10-R-S-B19,19:30:00,23:00:00,900,0
F10-R-S-B20,23:00:00,24:00:00,1200,0
F10c-I-L-B01,01:00:00,05:30:00,8100,0
F10c-I-L-B02,05:30:00,06:30:00,450,0
F10c-I-L-B03,06:30:00,08:00:00,450,0
F10c-I-L-B04,08:00:00,09:30:00,771,0
F10c-I-L-B05,09:30:00,12:30:00,10800,0
F10c-I-L-B08,16:30:00,18:30:00,1028,0
F10c-I-L-B09,18:30:00,20:30:00,720,0
F10c-I-L-B10,20:30:00,23:00:00,2250,0
F10c-I-S-B13,01:00:00,05:30:00,8100,0
F10c-I-S-B14,05:30:00,06:30:00,900,0
F10c-I-S-B15,06:30:00,09:00:00,900,0
F10c-I-S-B16,09:00:00,12:00:00,2700,0
F11-I-D-B22,01:00:00,05:30:00,16200,0
F11-I-D-B23,05:30:00,07:30:00,1800,0
F11-I-D-B24,07:30:00,13:00:00,1164,0
F11-I-D-B25,13:00:00,18:00:00,947,0
F11-I-D-B26,18:00:00,21:00:00,1349,0
F11-I-D-B27,21:00:00,23:00:00,1800,0
F11-I-D-B28,23:00:00,24:00:00,1800,0
F11-I-L-B01,01:00:00,05:30:00,8100,0
F11-I-L-B02,05:30:00,06:30:00,900,0
F11-I-L-B03,06:30:00,08:00:00,600,0
F11-I-L-B04,08:00:00,09:30:00,771,0
F11-I-L-B05,09:30:00,12:30:00,720,0
F11-I-L-B06,12:30:00,14:00:00,675,0
F11-I-L-B07,14:00:00,16:30:00,750,0
F11-I-L-B08,16:30:00,18:30:00,720,0
F11-I-L-B09,18:30:00,20:30:00,720,0
F11-I-L-B10,20:30:00,23:00:00,750,0
F11-I-L-B11,23:00:00,24:00:00,1200,0
F11-I-S-B13,01:00:00,05:30:00,16200,0
F11-I-S-B14,05:30:00,06:30:00,1200,0
F11-I-S-B15,06:30:00,09:00:00,1125,0
F11-I-S-B16,09:00:00,12:00:00,900,0
F11-I-S-B17,12:00:00,15:00:00,900,0
F11-I-S-B18,15:00:00,19:30:00,1012,0
F11-I-S-B19,19:30:00,23:00:00,1574,0
F11-I-S-B20,23:00:00,24:00:00,1800,0
F12-I-L-B01,01:00:00,05:30:00,8100,0
F12-I-L-B02,05:30:00,06:30:00,1200,0
F12-I-L-B03,06:30:00,08:00:00,900,0
F12-I-L-B04,08:00:00,09:30:00,1349,0
F12-I-L-B05,09:30:00,12:30:00,1080,0
F12-I-L-B06,12:30:00,14:00:00,900,0
F12-I-L-B07,14:00:00,16:30:00,900,0
F12-I-L-B08,16:30:00,18:30:00,1200,0
F12-I-L-B09,18:30:00,20:30:00,1200,0
F12-I-L-B10,20:30:00,23:00:00,1285,0
F12-R-L-B02,05:30:00,06:30:00,1200,0
F12-R-L-B03,06:30:00,08:00:00,900,0
F12-R-L-B04,08:00:00,09:30:00,1349,0
F12-R-L-B05,09:30:00,12:30:00,1080,0
F12-R-L-B06,12:30:00,14:00:00,900,0
F12-R-L-B07,14:00:00,16:30:00,900,0
F12-R-L-B08,16:30:00,18:30:00,1200,0
F12-R-L-B09,18:30:00,20:30:00,1200,0
F12-R-L-B10,20:30:00,23:00:00,1125,0
F12-R-L-B11,23:00:00,24:00:00,1800,0
F12c-I-L-B02,05:30:00,06:30:00,600,0
F12c-I-L-B03,06:30:00,08:00:00,600,0
F12c-I-L-B04,08:00:00,09:30:00,771,0
F12c-I-L-B05,09:30:00,12:30:00,5400,0
F12c-I-L-B08,16:30:00,18:30:00,2400,0
F12c-I-L-B09,18:30:00,20:30:00,1200,0
F12c-I-L-B10,20:30:00,23:00:00,1800,0
F12c-R-L-B02,05:30:00,06:30:00,1800,0
F12c-R-L-B03,06:30:00,08:00:00,900,0
F12c-R-L-B04,08:00:00,09:30:00,900,0
F12c-R-L-B05,09:30:00,12:30:00,2159,0
F12c-R-L-B08,16:30:00,18:30:00,1200,0
F12c-R-L-B09,18:30:00,20:30:00,600,0
F12c-R-L-B10,20:30:00,23:00:00,1800,0
F13-I-D-B23,05:30:00,07:30:00,800,0
F13-I-D-B24,07:30:00,13:00:00,707,0
F13-I-D-B25,13:00:00,18:00:00,750,0
F13-I-D-B26,18:00:00,21:00:00,720,0
F13-I-D-B27,21:00:00,23:00:00,800,0
F13-I-D-B28,23:00:00,24:00:00,900,0
F13-I-L-B01,01:00:00,05:30:00,3240,0
F13-I-L-B02,05:30:00,06:30:00,450,0
F13-I-L-B03,06:30:00,08:00:00,490,0
F13-I-L-B04,08:00:00,09:30:00,600,0
F13-I-L-B05,09:30:00,12:30:00,514,0
F13-I-L-B06,12:30:00,14:00:00,540,0
F13-I-L-B07,14:00:00,16:30:00,500,0
F13-I-L-B08,16:30:00,18:30:00,553,0
F13-I-L-B09,18:30:00,20:30:00,514,0
F13-I-L-B10,20:30:00,23:00:00,692,0
F13-I-L-B11,23:00:00,24:00:00,720,0
F13-I-S-B14,05:30:00,06:30:00,720,0
F13-I-S-B15,06:30:00,09:00:00,600,0
F13-I-S-B16,09:00:00,12:00:00,675,0
F13-I-S-B17,12:00:00,15:00:00,675,0
F13-I-S-B18,15:00:00,19:30:00,736,0
F13-I-S-B19,19:30:00,23:00:00,840,0
F13-I-S-B20,23:00:00,24:00:00,900,0
F13-R-D-B21,00:00:00,01:00:00,3600,0
F13-R-D-B22,01:00:00,05:30:00,8100,0
F13-R-D-B23,05:30:00,07:30:00,720,0
F13-R-D-B24,07:30:00,13:00:00,707,0
F13-R-D-B25,13:00:00,18:00:00,750,0
F13-R-D-B26,18:00:00,21:00:00,720,0
F13-R-D-B27,21:00:00,23:00:00,800,0
F13-R-D-B28,23:00:00,24:00:00,1200,0
F13-R-L-B00,00:00:00,01:00:00,3600,0
F13-R-L-B01,01:00:00,05:30:00,2700,0
F13-R-L-B02,05:30:00,06:30:00,600,0
F13-R-L-B03,06:30:00,08:00:00,490,0
F13-R-L-B04,08:00:00,09:30:00,540,0
F13-R-L-B05,09:30:00,12:30:00,514,0
F13-R-L-B06,12:30:00,14:00:00,540,0
F13-R-L-B07,14:00:00,16:30:00,500,0
F13-R-L-B08,16:30:00,18:30:00,514,0
F13-R-L-B09,18:30:00,20:30:00,480,0
F13-R-L-B10,20:30:00,23:00:00,642,0
F13-R-L-B11,23:00:00,24:00:00,900,0
F13-R-S-B12,00:00:00,01:00:00,3600,0
F13-R-S-B13,01:00:00,05:30:00,5400,0
F13-R-S-B14,05:30:00,06:30:00,600,0
F13-R-S-B15,06:30:00,09:00:00,600,0
F13-R-S-B16,09:00:00,12:00:00,675,0
F13-R-S-B17,12:00:00,15:00:00,675,0
F13-R-S-B18,15:00:00,19:30:00,736,0
F13-R-S-B19,19:30:00,23:00:00,840,0
F13-R-S-B20,23:00:00,24:00:00,1200,0
F13c-I-L-B02,05:30:00,06:30:00,720,0
F13c-I-L-B03,06:30:00,08:00:00,450,0
F13c-I-L-B04,08:00:00,09:30:00,600,0
F13c-I-L-B08,16:30:00,18:30:00,1200,0
F13c-I-L-B09,18:30:00,20:30:00,514,0
F13c-I-L-B10,20:30:00,23:00:00,1800,0
F14-I-D-B22,01:00:00,05:30:00,8100,0
F14-I-D-B23,05:30:00,07:30:00,1800,0
F14-I-D-B24,07:30:00,13:00:00,1042,0
F14-I-D-B25,13:00:00,18:00:00,900,0
F14-I-D-B26,18:00:00,21:00:00,900,0
F14-I-D-B27,21:00:00,23:00:00,1200,0
F14-I-D-B28,23:00:00,24:00:00,1800,0
F14-I-L-B01,01:00:00,05:30:00,3240,0
F14-I-L-B02,05:30:00,06:30:00,600,0
F14-I-L-B03,06:30:00,08:00:00,415,0
F14-I-L-B04,08:00:00,09:30:00,600,0
F14-I-L-B05,09:30:00,12:30:00,600,0
F14-I-L-B06,12:30:00,14:00:00,600,0
F14-I-L-B07,14:00:00,16:30:00,600,0
F14-I-L-B08,16:30:00,18:30:00,514,0
F14-I-L-B09,18:30:00,20:30:00,600,0
F14-I-L-B10,20:30:00,23:00:00,692,0
F14-I-S-B13,01:00:00,05:30:00,8100,0
F14-I-S-B14,05:30:00,06:30:00,900,0
F14-I-S-B15,06:30:00,09:00:00,642,0
F14-I-S-B16,09:00:00,12:00:00,720,0
F14-I-S-B17,12:00:00,15:00:00,771,0
F14-I-S-B18,15:00:00,19:30:00,900,0
F14-I-S-B19,19:30:00,23:00:00,1050,0
F14-R-D-B23,05:30:00,07:30:00,1800,0
F14-R-D-B24,07:30:00,13:00:00,1042,0
F14-R-D-B25,13:00:00,18:00:00,900,0
F14-R-D-B26,18:00:00,21:00:00,900,0
F14-R-D-B27,21:00:00,23:00:00,1200,0
F14-R-D-B28,23:00:00,24:00:00,1800,0
F14-R-L-B02,05:30:00,06:30:00,600,0
F14-R-L-B03,06:30:00,08:00:00,385,0
F14-R-L-B04,08:00:00,09:30:00,540,0
F14-R-L-B05,09:30:00,12:30:00,600,0
F14-R-L-B06,12:30:00,14:00:00,600,0
F14-R-L-B07,14:00:00,16:30:00,600,0
F14-R-L-B08,16:30:00,18:30:00,553,0
F14-R-L-B09,18:30:00,20:30:00,553,0
F14-R-L-B10,20:30:00,23:00:00,642,0
F14-R-L-B11,23:00:00,24:00:00,1800,0
F14-R-S-B14,05:30:00,06:30:00,1200,0
F14-R-S-B15,06:30:00,09:00:00,818,0
F14-R-S-B16,09:00:00,12:00:00,720,0
F14-R-S-B17,12:00:00,15:00:00,771,0
F14-R-S-B18,15:00:00,19:30:00,900,0
F14-R-S-B19,19:30:00,23:00:00,969,0
F14-R-S-B20,23:00:00,24:00:00,1800,0
F15-I-D-B22,01:00:00,05:30:00,8100,0
F15-I-D-B23,05:30:00,07:30:00,1200,0
F15-I-D-B24,07:30:00,13:00:00,1164,0
F15-I-D-B25,13:00:00,18:00:00,1200,0
F15-I-D-B26,18:00:00,21:00:00,1200,0
F15-I-D-B27,21:00:00,23:00:00,1200,0
F15-I-D-B28,23:00:00,24:00:00,1800,0
F15-I-L-B01,01:00:00,05:30:00,5400,0
F15-I-L-B02,05:30:00,06:30:00,720,0
F15-I-L-B03,06:30:00,08:00:00,675,0
F15-I-L-B04,08:00:00,09:30:00,771,0
F15-I-L-B05,09:30:00,12:30:00,675,0
F15-I-L-B06,12:30:00,14:00:00,675,0
F15-I-L-B07,14:00:00,16:30:00,750,0
F15-I-L-B08,16:30:00,18:30:00,720,0
F15-I-L-B09,18:30:00,20:30:00,720,0
F15-I-L-B10,20:30:00,23:00:00,900,0
F15-I-S-B13,01:00:00,05:30:00,5400,0
F15-I-S-B14,05:30:00,06:30:00,900,0
F15-I-S-B15,06:30:00,09:00:00,900,0
F15-I-S-B16,09:00:00,12:00:00,900,0
F15-I-S-B17,12:00:00,15:00:00,900,0
F15-I-S-B18,15:00:00,19:30:00,900,0
F15-I-S-B19,19:30:00,23:00:00,1260,0
F15-R-D-B21,00:00:00,01:00:00,3600,0
F15-R-D-B23,05:30:00,07:30:00,1200,0
F15-R-D-B24,07:30:00,13:00:00,1164,0
F15-R-D-B25,13:00:00,18:00:00,1200,0
F15-R-D-B26,18:00:00,21:00:00,1200,0
F15-R-D-B27,21:00:00,23:00:00,1200,0
F15-R-D-B28,23:00:00,24:00:00,1800,0
F15-R-L-B00,00:00:00,01:00:00,3600,0
F15-R-L-B02,05:30:00,06:30:00,720,0
F15-R-L-B03,06:30:00,08:00:00,900,0
F15-R-L-B04,08:00:00,09:30:00,900,0
F15-R-L-B05,09:30:00,12:30:00,720,0
F15-R-L-B06,12:30:00,14:00:00,675,0
F15-R-L-B07,14:00:00,16:30:00,750,0
F15-R-L-B08,16:30:00,18:30:00,720,0
F15-R-L-B09,18:30:00,20:30:00,800,0
F15-R-L-B10,20:30:00,23:00:00,642,0
F15-R-L-B11,23:00:00,24:00:00,1200,0
F15-R-S-B12,00:00:00,01:00:00,3600,0
F15-R-S-B14,05:30:00,06:30:00,900,0
F15-R-S-B15,06:30:00,09:00:00,900,0
F15-R-S-B16,09:00:00,12:00:00,900,0
F15-R-S-B17,12:00:00,15:00:00,900,0
F15-R-S-B18,15:00:00,19:30:00,900,0
F15-R-S-B19,19:30:00,23:00:00,1260,0
F15-R-S-B20,23:00:00,24:00:00,1800,0
F16-I-D-B22,01:00:00,05:30:00,16200,0
F16-I-D-B23,05:30:00,07:30:00,1800,0
F16-I-D-B24,07:30:00,13:00:00,1164,0
F16-I-D-B25,13:00:00,18:00:00,1200,0
F16-I-D-B26,18:00:00,21:00:00,1200,0
F16-I-D-B27,21:00:00,23:00:00,1800,0
F16-I-D-B28,23:00:00,24:00:00,1800,0
F16-I-L-B01,01:00:00,05:30:00,5400,0
F16-I-L-B02,05:30:00,06:30:00,720,0
F16-I-L-B03,06:30:00,08:00:00,600,0
F16-I-L-B04,08:00:00,09:30:00,771,0
F16-I-L-B05,09:30:00,12:30:00,720,0
F16-I-L-B06,12:30:00,14:00:00,675,0
F16-I-L-B07,14:00:00,16:30:00,750,0
F16-I-L-B08,16:30:00,18:30:00,720,0
F16-I-L-B09,18:30:00,20:30:00,720,0
F16-I-L-B10,20:30:00,23:00:00,818,0
F16-I-L-B11,23:00:00,24:00:00,1200,0
F16-I-S-B13,01:00:00,05:30:00,16200,0
F16-I-S-B14,05:30:00,06:30:00,1200,0
F16-I-S-B15,06:30:00,09:00:00,900,0
F16-I-S-B16,09:00:00,12:00:00,900,0
F16-I-S-B17,12:00:00,15:00:00,900,0
F16-I-S-B18,15:00:00,19:30:00,952,0
F16-I-S-B19,19:30:00,23:00:00,1399,0
F16-I-S-B20,23:00:00,24:00:00,1200,0
F16-R-D-B23,05:30:00,07:30:00,1800,0
F16-R-D-B24,07:30:00,13:00:00,1164,0
F16-R-D-B25,13:00:00,18:00:00,1200,0
F16-R-D-B26,18:00:00,21:00:00,1200,0
F16-R-D-B27,21:00:00,23:00:00,1800,0
F16-R-D-B28,23:00:00,24:00:00,1800,0
F16-R-L-B02,05:30:00,06:30:00,720,0
F16-R-L-B03,06:30:00,08:00:00,675,0
F16-R-L-B04,08:00:00,09:30:00,675,0
F16-R-L-B05,09:30:00,12:30:00,720,0
F16-R-L-B06,12:30:00,14:00:00,675,0
F16-R-L-B07,14:00:00,16:30:00,750,0
F16-R-L-B08,16:30:00,18:30:00,800,0
F16-R-L-B09,18:30:00,20:30:00,800,0
F16-R-L-B10,20:30:00,23:00:00,818,0
F16-R-L-B11,23:00:00,24:00:00,1200,0
F16-R-S-B14,05:30:00,06:30:00,1800,0
F16-R-S-B15,06:30:00,09:00:00,900,0
F16-R-S-B16,09:00:00,12:00:00,900,0
F16-R-S-B17,12:00:00,15:00:00,900,0
F16-R-S-B18,15:00:00,19:30:00,952,0
F16-R-S-B19,19:30:00,23:00:00,1399,0
F16-R-S-B20,23:00:00,24:00:00,1200,0
F18-I-D-B22,01:00:00,05:30:00,16200,0
F18-I-D-B23,05:30:00,07:30:00,1028,0
F18-I-D-B24,07:30:00,13:00:00,1042,0
F18-I-D-B25,13:00:00,18:00:00,1200,0
F18-I-D-B26,18:00:00,21:00:00,1200,0
F18-I-D-B27,21:00:00,23:00:00,1200,0
F18-I-D-B28,23:00:00,24:00:00,1800,0
F18-I-L-B01,01:00:00,05:30:00,3240,0
F18-I-L-B02,05:30:00,06:30:00,400,0
F18-I-L-B03,06:30:00,08:00:00,385,0
F18-I-L-B04,08:00:00,09:30:00,540,0
F18-I-L-B05,09:30:00,12:30:00,635,0
F18-I-L-B06,12:30:00,14:00:00,675,0
F18-I-L-B07,14:00:00,16:30:00,692,0
F18-I-L-B08,16:30:00,18:30:00,720,0
F18-I-L-B09,18:30:00,20:30:00,720,0
F18-I-L-B10,20:30:00,23:00:00,900,0
F18-I-L-B11,23:00:00,24:00:00,3600,0
F18-I-S-B13,01:00:00,05:30:00,16200,0
F18-I-S-B14,05:30:00,06:30:00,720,0
F18-I-S-B15,06:30:00,09:00:00,600,0
F18-I-S-B16,09:00:00,12:00:00,900,0
F18-I-S-B17,12:00:00,15:00:00,900,0
F18-I-S-B18,15:00:00,19:30:00,900,0
F18-I-S-B19,19:30:00,23:00:00,1050,0
F18-R-D-B21,00:00:00,01:00:00,3600,0
F18-R-D-B23,05:30:00,07:30:00,1200,0
F18-R-D-B24,07:30:00,13:00:00,1100,0
F18-R-D-B25,13:00:00,18:00:00,1200,0
F18-R-D-B26,18:00:00,21:00:00,1200,0
F18-R-D-B27,21:00:00,23:00:00,1200,0
F18-R-D-B28,23:00:00,24:00:00,1800,0
F18-R-L-B00,00:00:00,01:00:00,3600,0
F18-R-L-B01,01:00:00,05:30:00,16200,0
F18-R-L-B02,05:30:00,06:30:00,600,0
F18-R-L-B03,06:30:00,08:00:00,675,0
F18-R-L-B04,08:00:00,09:30:00,600,0
F18-R-L-B05,09:30:00,12:30:00,635,0
F18-R-L-B06,12:30:00,14:00:00,675,0
F18-R-L-B07,14:00:00,16:30:00,692,0
F18-R-L-B08,16:30:00,18:30:00,553,0
F18-R-L-B09,18:30:00,20:30:00,553,0
F18-R-L-B10,20:30:00,23:00:00,692,0
F18-R-L-B11,23:00:00,24:00:00,1200,0
F18-R-S-B12,00:00:00,01:00:00,3600,0
F18-R-S-B14,05:30:00,06:30:00,1800,0
F18-R-S-B15,06:30:00,09:00:00,1125,0
F18-R-S-B16,09:00:00,12:00:00,900,0
F18-R-S-B17,12:00:00,15:00:00,900,0
F18-R-S-B18,15:00:00,19:30:00,900,0
F18-R-S-B19,19:30:00,23:00:00,1050,0
F18-R-S-B20,23:00:00,24:00:00,1200,0
F20-I-D-B21,00:00:00,01:00:00,1800,0
F20-I-D-B22,01:00:00,05:30:00,1800,0
F20-I-D-B23,05:30:00,07:30:00,1200,0
F20-I-D-B24,07:30:00,13:00:00,900,0
F20-I-D-B25,13:00:00,18:00:00,857,0
F20-I-D-B26,18:00:00,21:00:00,900,0
F20-I-D-B27,21:00:00,23:00:00,800,0
F20-I-D-B28,23:00:00,24:00:00,1200,0
F20-I-L-B00,00:00:00,01:00:00,1800,0
F20-I-L-B01,01:00:00,05:30:00,1800,0
F20-I-L-B02,05:30:00,06:30:00,720,0
F20-I-L-B03,06:30:00,08:00:00,600,0
F20-I-L-B04,08:00:00,09:30:00,600,0
F20-I-L-B05,09:30:00,12:30:00,600,0
F20-I-L-B06,12:30:00,14:00:00,600,0
F20-I-L-B07,14:00:00,16:30:00,600,0
F20-I-L-B08,16:30:00,18:30:00,600,0
F20-I-L-B09,18:30:00,20:30:00,600,0
F20-I-L-B10,20:30:00,23:00:00,600,0
F20-I-L-B11,23:00:00,24:00:00,1200,0
F20-I-S-B12,00:00:00,01:00:00,1800,0
F20-I-S-B13,01:00:00,05:30:00,1800,0
F20-I-S-B14,05:30:00,06:30:00,1800,0
F20-I-S-B15,06:30:00,09:00:00,900,0
F20-I-S-B16,09:00:00,12:00:00,720,0
F20-I-S-B17,12:00:00,15:00:00,771,0
F20-I-S-B18,15:00:00,19:30:00,771,0
F20-I-S-B19,19:30:00,23:00:00,969,0
F20-I-S-B20,23:00:00,24:00:00,1200,0
F20-R-D-B21,00:00:00,01:00:00,1800,0
F20-R-D-B22,01:00:00,05:30:00,1620,0
F20-R-D-B23,05:30:00,07:30:00,1200,0
F20-R-D-B24,07:30:00,13:00:00,900,0
F20-R-D-B25,13:00:00,18:00:00,857,0
F20-R-D-B26,18:00:00,21:00:00,900,0
F20-R-D-B27,21:00:00,23:00:00,1200,0
F20-R-D-B28,23:00:00,24:00:00,1800,0
F20-R-L-B00,00:00:00,01:00:00,1200,0
F20-R-L-B01,01:00:00,05:30:00,1472,0
F20-R-L-B02,05:30:00,06:30:00,600,0
F20-R-L-B03,06:30:00,08:00:00,600,0
F20-R-L-B04,08:00:00,09:30:00,600,0
F20-R-L-B05,09:30:00,12:30:00,600,0
F20-R-L-B06,12:30:00,14:00:00,600,0
F20-R-L-B07,14:00:00,16:30:00,600,0
F20-R-L-B08,16:30:00,18:30:00,654,0
F20-R-L-B09,18:30:00,20:30:00,720,0
F20-R-L-B10,20:30:00,23:00:00,750,0
F20-R-L-B11,23:00:00,24:00:00,1800,0
F20-R-S-B12,00:00:00,01:00:00,1800,0
F20-R-S-B13,01:00:00,05:30:00,1800,0
F20-R-S-B14,05:30:00,06:30:00,1800,0
F20-R-S-B15,06:30:00,09:00:00,750,0
F20-R-S-B16,09:00:00,12:00:00,720,0
F20-R-S-B17,12:00:00,15:00:00,720,0
F20-R-S-B18,15:00:00,19:30:00,771,0
F20-R-S-B19,19:30:00,23:00:00,1050,0
F20-R-S-B20,23:00:00,24:00:00,1800,0
F24-I-D-B22,01:00:00,05:30:00,8100,0
F24-I-D-B23,05:30:00,07:30:00,1800,0
F24-I-D-B24,07:30:00,13:00:00,1164,0
F24-I-D-B25,13:00:00,18:00:00,1200,0
F24-I-D-B26,18:00:00,21:00:00,1200,0
F24-I-D-B27,21:00:00,23:00:00,1200,0
F24-I-D-B28,23:00:00,24:00:00,1800,0
F24-I-L-B01,01:00:00,05:30:00,8100,0
F24-I-L-B02,05:30:00,06:30:00,900,0
F24-I-L-B03,06:30:00,08:00:00,771,0
F24-I-L-B04,08:00:00,09:30:00,771,0
F24-I-L-B05,09:30:00,12:30:00,720,0
F24-I-L-B06,12:30:00,14:00:00,771,0
F24-I-L-B07,14:00:00,16:30:00,692,0
F24-I-L-B08,16:30:00,18:30:00,720,0
F24-I-L-B09,18:30:00,20:30:00,720,0
F24-I-L-B10,20:30:00,23:00:00,750,0
F24-I-S-B13,01:00:00,05:30:00,8100,0
F24-I-S-B14,05:30:00,06:30:00,1800,0
F24-I-S-B15,06:30:00,09:00:00,1000,0
F24-I-S-B16,09:00:00,12:00:00,900,0
F24-I-S-B17,12:00:00,15:00:00,900,0
F24-I-S-B18,15:00:00,19:30:00,952,0
F24-I-S-B19,19:30:00,23:00:00,1145,0
F24-R-D-B23,05:30:00,07:30:00,1800,0
F24-R-D-B24,07:30:00,13:00:00,1164,0
F24-R-D-B25,13:00:00,18:00:00,1200,0
F24-R-D-B26,18:00:00,21:00:00,1200,0
F24-R-D-B27,21:00:00,23:00:00,1200,0
F24-R-D-B28,23:00:00,24:00:00,1800,0
F24-R-L-B02,05:30:00,06:30:00,900,0
F24-R-L-B03,06:30:00,08:00:00,675,0
F24-R-L-B04,08:00:00,09:30:00,771,0
F24-R-L-B05,09:30:00,12:30:00,720,0
F24-R-L-B06,12:30:00,14:00:00,771,0
F24-R-L-B07,14:00:00,16:30:00,692,0
F24-R-L-B08,16:30:00,18:30:00,720,0
F24-R-L-B09,18:30:00,20:30:00,720,0
F24-R-L-B10,20:30:00,23:00:00,750,0
F24-R-L-B11,23:00:00,24:00:00,3600,0
F24-R-S-B14,05:30:00,06:30:00,1800,0
F24-R-S-B15,06:30:00,09:00:00,1000,0
F24-R-S-B16,09:00:00,12:00:00,900,0
F24-R-S-B17,12:00:00,15:00:00,900,0
F24-R-S-B18,15:00:00,19:30:00,952,0
F24-R-S-B19,19:30:00,23:00:00,1145,0
F24-R-S-B20,23:00:00,24:00:00,3600,0
F25-I-D-B21,00:00:00,01:00:00,3600,0
F25-I-D-B23,05:30:00,07:30:00,1800,0
F25-I-D-B24,07:30:00,13:00:00,1042,0
F25-I-D-B25,13:00:00,18:00:00,900,0
F25-I-D-B26,18:00:00,21:00:00,1200,0
F25-I-D-B27,21:00:00,23:00:00,1800,0
F25-I-D-B28,23:00:00,24:00:00,1800,0
F25-I-L-B00,00:00:00,01:00:00,3600,0
F25-I-L-B01,01:00:00,05:30:00,4050,0
F25-I-L-B02,05:30:00,06:30:00,720,0
F25-I-L-B03,06:30:00,08:00:00,675,0
F25-I-L-B04,08:00:00,09:30:00,771,0
F25-I-L-B05,09:30:00,12:30:00,720,0
F25-I-L-B06,12:30:00,14:00:00,675,0
F25-I-L-B07,14:00:00,16:30:00,750,0
F25-I-L-B08,16:30:00,18:30:00,720,0
F25-I-L-B09,18:30:00,20:30:00,720,0
F25-I-L-B10,20:30:00,23:00:00,818,0
F25-I-L-B11,23:00:00,24:00:00,1800,0
F25-I-S-B12,00:00:00,01:00:00,3600,0
F25-I-S-B13,01:00:00,05:30:00,16200,0
F25-I-S-B14,05:30:00,06:30:00,1200,0
F25-I-S-B15,06:30:00,09:00:00,642,0
F25-I-S-B16,09:00:00,12:00:00,900,0
F25-I-S-B17,12:00:00,15:00:00,900,0
F25-I-S-B18,15:00:00,19:30:00,900,0
F25-I-S-B19,19:30:00,23:00:00,1399,0
F25-I-S-B20,23:00:00,24:00:00,1800,0
F25-R-D-B21,00:00:00,01:00:00,3600,0
F25-R-D-B23,05:30:00,07:30:00,3600,0
F25-R-D-B24,07:30:00,13:00:00,1042,0
F25-R-D-B25,13:00:00,18:00:00,857,0
F25-R-D-B26,18:00:00,21:00:00,1200,0
F25-R-D-B27,21:00:00,23:00:00,1800,0
F25-R-D-B28,23:00:00,24:00:00,1800,0
F25-R-L-B00,00:00:00,01:00:00,1800,0
F25-R-L-B02,05:30:00,06:30:00,900,0
F25-R-L-B03,06:30:00,08:00:00,675,0
F25-R-L-B04,08:00:00,09:30:00,771,0
F25-R-L-B05,09:30:00,12:30:00,720,0
F25-R-L-B06,12:30:00,14:00:00,675,0
F25-R-L-B07,14:00:00,16:30:00,750,0
F25-R-L-B08,16:30:00,18:30:00,654,0
F25-R-L-B09,18:30:00,20:30:00,720,0
F25-R-L-B10,20:30:00,23:00:00,750,0
F25-R-L-B11,23:00:00,24:00:00,1200,0
F25-R-S-B12,00:00:00,01:00:00,1800,0
F25-R-S-B14,05:30:00,06:30:00,3600,0
F25-R-S-B15,06:30:00,09:00:00,1285,0
F25-R-S-B16,09:00:00,12:00:00,900,0
F25-R-S-B17,12:00:00,15:00:00,900,0
F25-R-S-B18,15:00:00,19:30:00,900,0
F25-R-S-B19,19:30:00,23:00:00,969,0
F25-R-S-B20,23:00:00,24:00:00,1200,0
F25e-I-L-B02,05:30:00,06:30:00,514,0
F25e-I-L-B03,06:30:00,08:00:00,540,0
F25e-I-L-B04,08:00:00,09:30:00,771,0
F25e-I-L-B08,16:30:00,18:30:00,900,0
F25e-I-L-B09,18:30:00,20:30:00,1028,0
F25e-I-L-B10,20:30:00,23:00:00,9000,0
F25e-R-L-B03,06:30:00,08:00:00,900,0
F25e-R-L-B04,08:00:00,09:30:00,900,0
F25e-R-L-B05,09:30:00,12:30:00,5400,0
F25e-R-L-B08,16:30:00,18:30:00,1200,0
F25e-R-L-B09,18:30:00,20:30:00,600,0
F25e-R-L-B10,20:30:00,23:00:00,1800,0
F26-I-D-B23,05:30:00,07:30:00,1200,0
F26-I-D-B24,07:30:00,13:00:00,900,0
F26-I-D-B25,13:00:00,18:00:00,900,0
F26-I-D-B26,18:00:00,21:00:00,1080,0
F26-I-D-B27,21:00:00,23:00:00,1800,0
F26-I-D-B28,23:00:00,24:00:00,1800,0
F26-I-L-B01,01:00:00,05:30:00,5400,0
F26-I-L-B02,05:30:00,06:30:00,514,0
F26-I-L-B03,06:30:00,08:00:00,540,0
F26-I-L-B04,08:00:00,09:30:00,675,0
F26-I-L-B05,09:30:00,12:30:00,720,0
F26-I-L-B06,12:30:00,14:00:00,771,0
F26-I-L-B07,14:00:00,16:30:00,750,0
F26-I-L-B08,16:30:00,18:30:00,654,0
F26-I-L-B09,18:30:00,20:30:00,600,0
